customer_id,age,tenure_months,city,plan_type,monthly_charge,avg_data_usage_gb
16027,51,35,Mumbai,Gold,1170,20.64
16028,39,36,Hyderabad,Silver,668,34.55
16029,40,38,Hyderabad,Silver,678,11.57
16030,43,39,Delhi,Gold,1126,26.77
16031,63,55,Delhi,Gold,689,17.28
16032,47,25,Chennai,Silver,1065,46.4
16033,50,40,Bangalore,Silver,1172,42.11
16034,41,13,Delhi,Platinum,992,26.93
16035,64,4,Bangalore,Platinum,1064,25.42
16036,55,6,Hyderabad,Platinum,870,42.53
16037,27,11,Chennai,Silver,838,36.07
16038,42,1,Chennai,Platinum,939,35.75
16039,30,8,Chennai,Platinum,1175,29.67
16040,43,54,Mumbai,Gold,1146,43.81
16041,35,34,Hyderabad,Silver,674,13.53
16042,50,40,Mumbai,Gold,540,43.78
16043,54,52,Mumbai,Gold,1078,28.43
16044,33,9,Chennai,Gold,706,32.96
16045,24,36,Mumbai,Silver,1173,48.31
16046,38,49,Hyderabad,Gold,668,24.1
16047,43,39,Hyderabad,Gold,896,35.06
16048,53,42,Mumbai,Gold,451,28.5
16049,54,37,Hyderabad,Gold,904,46.92
16050,54,42,Bangalore,Gold,646,26.94
16051,56,59,Mumbai,Silver,435,16.53
16052,55,44,Chennai,Silver,506,26.72
16053,37,21,Chennai,Gold,954,46.25
16054,48,20,Hyderabad,Gold,540,27.53
16055,34,38,Hyderabad,Gold,491,11.58
16056,54,1,Chennai,Silver,590,29.37
16057,31,35,Bangalore,Gold,582,22.44
16058,33,59,Chennai,Silver,605,34.24
16059,53,28,Mumbai,Platinum,1053,15.86
16060,22,7,Chennai,Gold,1110,19.5
16061,54,43,Delhi,Gold,1012,28.25
16062,49,56,Bangalore,Silver,440,10.32
16063,57,44,Bangalore,Gold,826,14.47
16064,24,9,Chennai,Silver,1102,41.06
16065,32,1,Delhi,Gold,737,47.26
16066,46,36,Mumbai,Gold,1080,48.63
16067,48,34,Chennai,Gold,920,47.18
16068,23,34,Mumbai,Platinum,1141,47.39
16069,40,17,Delhi,Silver,1059,41.95
16070,30,53,Chennai,Silver,1013,38.1
16071,38,32,Chennai,Silver,936,15.43
16072,47,2,Mumbai,Platinum,1146,24.88
16073,51,36,Chennai,Silver,685,22.91
16074,47,25,Delhi,Platinum,783,37.87
16075,62,43,Chennai,Platinum,983,26.39
16076,21,51,Hyderabad,Platinum,936,21.21
16077,26,56,Delhi,Platinum,655,41.63
16078,31,26,Bangalore,Silver,493,38.75
16079,54,45,Mumbai,Gold,1069,21.6
16080,59,54,Delhi,Silver,860,23.87
16081,40,26,Bangalore,Gold,430,45.19
16082,41,21,Bangalore,Gold,1007,37.97
16083,41,18,Delhi,Silver,691,36.05
16084,38,59,Bangalore,Platinum,1080,37.03
16085,41,29,Bangalore,Gold,972,9.6
16086,39,51,Hyderabad,Gold,930,30.36
16087,24,24,Chennai,Gold,1172,18.1
16088,33,47,Hyderabad,Gold,1059,8.82
16089,38,28,Chennai,Silver,634,37.9
16090,49,12,Bangalore,Silver,684,18.7
16091,45,57,Chennai,Platinum,914,18.95
16092,33,11,Hyderabad,Silver,739,33.79
16093,47,27,Mumbai,Silver,936,34.98
16094,39,23,Mumbai,Silver,632,26.33
16095,21,33,Chennai,Platinum,724,30.04
16096,58,16,Mumbai,Silver,454,43.2
16097,39,28,Delhi,Silver,839,9.82
16098,21,28,Mumbai,Silver,641,7.94
16099,60,45,Chennai,Silver,1036,34.53
16100,37,38,Bangalore,Gold,696,32.17
16101,41,55,Hyderabad,Platinum,529,13.37
16102,42,6,Mumbai,Gold,917,28.49
16103,35,42,Chennai,Silver,627,38.56
16104,59,59,Hyderabad,Platinum,586,37.93
16105,59,29,Delhi,Silver,592,31.81
16106,52,34,Bangalore,Silver,686,10.87
16107,24,57,Hyderabad,Platinum,764,18.68
16108,64,3,Hyderabad,Silver,500,23.26
16109,52,6,Chennai,Silver,445,40.47
16110,24,48,Delhi,Gold,971,29.47
16111,21,38,Mumbai,Silver,957,37.99
16112,53,56,Delhi,Silver,674,46.56
16113,27,13,Bangalore,Silver,656,33.08
16114,29,36,Mumbai,Silver,1134,15.67
16115,21,15,Delhi,Platinum,417,11.28
16116,36,6,Bangalore,Gold,815,5.02
16117,38,33,Hyderabad,Silver,626,12.9
16118,26,41,Hyderabad,Silver,623,17.11
16119,22,12,Hyderabad,Gold,714,17.14
16120,29,57,Hyderabad,Gold,464,35.02
16121,24,55,Mumbai,Silver,1179,11.76
16122,43,43,Hyderabad,Platinum,572,24.6
16123,63,13,Mumbai,Platinum,1063,5.22
16124,63,33,Mumbai,Gold,837,16.75
16125,28,51,Delhi,Gold,1171,6.85
16126,59,28,Hyderabad,Platinum,478,36.93
16127,45,53,Chennai,Platinum,623,20.94
16128,36,36,Hyderabad,Silver,679,26.6
16129,55,5,Chennai,Gold,422,39.27
16130,37,55,Hyderabad,Gold,744,43.83
16131,38,25,Mumbai,Platinum,1129,28.25
16132,47,17,Hyderabad,Silver,676,34.24
16133,35,37,Hyderabad,Platinum,1109,38.12
16134,37,19,Hyderabad,Gold,549,17.84
16135,63,35,Hyderabad,Silver,1033,36.83
16136,25,43,Delhi,Platinum,508,34.42
16137,36,34,Delhi,Silver,1142,24.94
16138,35,54,Mumbai,Silver,1140,20.33
16139,62,46,Mumbai,Platinum,1114,48.81
16140,54,6,Chennai,Platinum,685,49.38
16141,39,19,Mumbai,Silver,686,36.28
16142,28,1,Delhi,Platinum,688,22.29
16143,30,7,Mumbai,Silver,475,38.82
16144,25,34,Chennai,Gold,810,35.57
16145,46,56,Chennai,Silver,649,29.52
16146,42,19,Delhi,Silver,477,10.93
16147,64,33,Mumbai,Platinum,1166,47.6
16148,43,26,Chennai,Platinum,713,15.47
16149,33,41,Mumbai,Gold,975,22.7
16150,29,53,Mumbai,Platinum,508,20.41
16151,40,49,Delhi,Gold,1025,11.92
16152,48,42,Delhi,Platinum,727,6.1
16153,64,27,Mumbai,Silver,631,46.84
16154,57,38,Hyderabad,Silver,876,38.28
16155,44,26,Hyderabad,Gold,937,5.93
16156,64,35,Bangalore,Platinum,1088,35.95
16157,53,59,Bangalore,Silver,827,10.84
16158,40,20,Bangalore,Platinum,954,37.58
16159,50,24,Delhi,Gold,448,27.73
16160,64,47,Mumbai,Gold,579,49.0
16161,29,21,Chennai,Silver,726,24.46
16162,37,54,Mumbai,Gold,1071,38.7
16163,56,26,Mumbai,Gold,1017,6.86
16164,34,20,Bangalore,Gold,512,47.1
16165,39,6,Mumbai,Gold,649,30.31
16166,27,3,Bangalore,Gold,929,19.14
16167,23,10,Mumbai,Platinum,522,10.71
16168,53,12,Chennai,Silver,1196,33.84
16169,64,33,Hyderabad,Gold,1071,38.58
16170,52,22,Hyderabad,Gold,581,8.84
16171,31,16,Delhi,Platinum,896,12.41
16172,62,17,Chennai,Gold,995,22.34
16173,22,10,Mumbai,Platinum,1198,43.33
16174,46,12,Chennai,Platinum,1082,49.23
16175,24,19,Mumbai,Silver,1080,38.53
16176,37,40,Chennai,Gold,535,5.25
16177,37,23,Chennai,Platinum,1036,45.66
16178,48,40,Hyderabad,Platinum,920,6.19
16179,50,10,Chennai,Silver,989,45.37
16180,60,10,Delhi,Gold,829,23.46
16181,43,50,Mumbai,Silver,944,38.38
16182,44,10,Bangalore,Platinum,713,8.92
16183,49,39,Chennai,Silver,478,12.42
16184,24,30,Bangalore,Silver,621,25.28
16185,58,4,Hyderabad,Gold,749,6.73
16186,49,1,Bangalore,Silver,631,22.54
16187,39,43,Delhi,Platinum,482,38.84
16188,47,19,Delhi,Silver,703,34.46
16189,49,5,Hyderabad,Silver,1050,20.83
16190,56,30,Delhi,Silver,884,5.4
16191,55,26,Mumbai,Platinum,729,17.14
16192,26,40,Delhi,Gold,1039,39.93
16193,43,34,Chennai,Silver,755,20.32
16194,59,2,Delhi,Silver,844,21.99
16195,64,24,Mumbai,Gold,487,8.34
16196,28,14,Hyderabad,Platinum,670,32.08
16197,22,41,Delhi,Platinum,940,32.99
16198,33,42,Mumbai,Platinum,1142,24.39
16199,60,13,Chennai,Silver,554,39.23
16200,41,29,Bangalore,Platinum,1187,44.46
16201,51,1,Bangalore,Gold,413,38.77
16202,56,46,Hyderabad,Gold,908,29.49
16203,58,34,Hyderabad,Gold,948,47.11
16204,47,4,Bangalore,Silver,883,22.2
16205,56,28,Bangalore,Silver,615,34.46
16206,43,19,Hyderabad,Platinum,448,30.89
16207,41,1,Bangalore,Platinum,1146,42.87
16208,33,36,Delhi,Silver,841,27.48
16209,57,43,Mumbai,Silver,1161,29.91
16210,46,13,Hyderabad,Platinum,414,25.42
16211,60,59,Mumbai,Silver,916,11.32
16212,27,50,Chennai,Platinum,1008,44.89
16213,59,42,Chennai,Platinum,1142,43.78
16214,42,5,Delhi,Platinum,702,36.61
16215,59,33,Chennai,Platinum,689,20.65
16216,43,14,Hyderabad,Platinum,535,20.98
16217,50,16,Delhi,Platinum,637,6.62
16218,38,56,Delhi,Platinum,965,8.49
16219,62,58,Hyderabad,Gold,486,28.12
16220,38,32,Bangalore,Silver,627,7.24
16221,30,50,Mumbai,Gold,971,9.46
16222,59,27,Hyderabad,Platinum,829,16.3
16223,50,35,Bangalore,Platinum,673,21.82
16224,46,3,Bangalore,Gold,921,27.02
16225,27,4,Chennai,Gold,1162,19.6
16226,27,7,Delhi,Platinum,979,47.33
16227,25,13,Delhi,Silver,1110,47.79
16228,21,41,Chennai,Silver,883,7.52
16229,38,3,Chennai,Silver,997,49.34
16230,33,17,Delhi,Platinum,890,12.78
16231,45,47,Hyderabad,Silver,807,19.91
16232,60,59,Hyderabad,Silver,436,42.67
16233,28,10,Hyderabad,Silver,599,35.95
16234,30,47,Hyderabad,Gold,867,7.62
16235,52,1,Chennai,Platinum,442,39.86
16236,37,28,Mumbai,Silver,609,34.85
16237,58,59,Mumbai,Silver,680,47.77
16238,35,54,Delhi,Gold,1153,45.95
16239,35,53,Mumbai,Gold,885,48.89
16240,60,10,Hyderabad,Gold,1057,25.47
16241,40,7,Chennai,Platinum,1163,36.79
16242,35,39,Hyderabad,Gold,701,48.29
16243,55,3,Bangalore,Gold,1114,5.1
16244,26,7,Chennai,Silver,566,40.5
16245,50,9,Bangalore,Gold,733,7.43
16246,28,40,Bangalore,Silver,653,49.95
16247,51,35,Delhi,Silver,636,5.62
16248,52,26,Bangalore,Gold,821,29.96
16249,35,5,Mumbai,Silver,1094,28.44
16250,38,13,Mumbai,Platinum,734,18.71
16251,33,45,Bangalore,Silver,1172,37.96
16252,44,30,Delhi,Platinum,512,16.56
16253,60,40,Bangalore,Gold,788,18.09
16254,34,50,Chennai,Silver,1089,13.12
16255,48,39,Chennai,Gold,802,37.13
16256,31,59,Chennai,Silver,1073,12.65
16257,26,10,Chennai,Platinum,708,45.4
16258,45,42,Bangalore,Platinum,420,17.95
16259,21,23,Hyderabad,Gold,700,28.34
16260,45,11,Hyderabad,Platinum,971,26.38
16261,22,12,Chennai,Silver,930,36.61
16262,52,13,Delhi,Gold,871,15.53
16263,33,40,Delhi,Gold,1160,42.74
16264,53,49,Bangalore,Silver,413,38.21
16265,52,56,Hyderabad,Platinum,997,20.42
16266,44,46,Bangalore,Gold,1014,10.41
16267,47,49,Mumbai,Gold,621,27.71
16268,24,51,Chennai,Gold,667,49.12
16269,44,16,Mumbai,Silver,1088,6.09
16270,43,9,Mumbai,Platinum,1115,43.02
16271,49,52,Delhi,Silver,877,36.49
16272,54,10,Hyderabad,Silver,402,13.24
16273,41,29,Chennai,Silver,518,26.44
16274,50,9,Bangalore,Silver,503,33.25
16275,46,33,Chennai,Silver,751,36.35
16276,40,24,Bangalore,Silver,1066,46.46
16277,36,35,Bangalore,Platinum,1131,44.29
16278,23,11,Hyderabad,Gold,865,19.78
16279,57,39,Mumbai,Gold,772,10.4
16280,60,50,Bangalore,Silver,1064,9.69
16281,64,13,Hyderabad,Silver,910,48.59
16282,45,55,Mumbai,Silver,892,48.01
16283,43,23,Mumbai,Platinum,1151,41.88
16284,64,25,Chennai,Gold,426,49.12
16285,21,50,Chennai,Silver,1182,17.34
16286,53,16,Chennai,Platinum,557,42.15
16287,35,56,Delhi,Silver,1114,27.6
16288,37,48,Mumbai,Gold,1098,40.96
16289,54,21,Delhi,Platinum,580,32.49
16290,37,10,Chennai,Silver,989,43.08
16291,61,41,Hyderabad,Platinum,700,22.88
16292,64,40,Chennai,Platinum,599,49.51
16293,24,19,Bangalore,Gold,844,14.87
16294,33,35,Hyderabad,Platinum,666,35.27
16295,24,59,Hyderabad,Silver,477,41.12
16296,27,28,Mumbai,Silver,1090,31.36
16297,29,58,Delhi,Silver,1022,18.06
16298,43,56,Bangalore,Silver,1125,30.26
16299,53,41,Hyderabad,Silver,601,27.71
16300,53,2,Delhi,Gold,627,13.56
16301,40,51,Delhi,Silver,822,39.34
16302,24,30,Bangalore,Silver,423,17.02
16303,21,40,Bangalore,Silver,1045,42.45
16304,62,50,Chennai,Silver,944,14.64
16305,54,40,Chennai,Platinum,805,27.6
16306,47,5,Hyderabad,Gold,803,36.28
16307,41,38,Hyderabad,Gold,410,49.81
16308,44,42,Hyderabad,Silver,514,17.19
16309,35,15,Chennai,Gold,464,33.6
16310,55,36,Hyderabad,Silver,761,11.9
16311,45,3,Hyderabad,Silver,605,41.88
16312,29,24,Chennai,Gold,832,43.77
16313,37,41,Chennai,Gold,465,44.96
16314,41,48,Hyderabad,Silver,829,47.55
16315,33,48,Hyderabad,Gold,1044,21.01
16316,23,47,Delhi,Platinum,1078,34.99
16317,24,56,Mumbai,Gold,478,19.21
16318,24,41,Chennai,Gold,1132,41.17
16319,63,49,Mumbai,Silver,834,23.7
16320,48,53,Chennai,Silver,804,29.97
16321,27,12,Delhi,Gold,565,10.98
16322,46,55,Mumbai,Platinum,899,43.27
16323,31,8,Delhi,Silver,819,26.73
16324,44,14,Bangalore,Silver,1181,33.82
16325,63,59,Mumbai,Platinum,816,35.12
16326,30,18,Mumbai,Gold,934,17.34
16327,57,44,Mumbai,Gold,471,40.77
16328,33,59,Bangalore,Platinum,611,42.49
16329,64,46,Bangalore,Silver,565,28.21
16330,62,20,Delhi,Gold,975,45.61
16331,59,23,Bangalore,Silver,1141,12.24
16332,39,5,Chennai,Gold,830,23.65
16333,39,1,Hyderabad,Platinum,1168,6.99
16334,32,45,Mumbai,Silver,723,22.94
16335,42,46,Delhi,Silver,613,49.87
16336,57,2,Delhi,Platinum,1115,25.84
16337,50,16,Delhi,Silver,936,23.86
16338,32,5,Delhi,Silver,1027,35.95
16339,49,22,Mumbai,Silver,767,7.19
16340,41,1,Delhi,Platinum,584,20.92
16341,31,12,Mumbai,Platinum,579,28.99
16342,57,19,Delhi,Platinum,482,26.78
16343,38,54,Delhi,Platinum,1150,33.91
16344,64,22,Hyderabad,Platinum,841,11.25
16345,47,55,Chennai,Platinum,550,23.12
16346,57,42,Bangalore,Gold,1163,33.51
16347,32,44,Bangalore,Gold,517,18.57
16348,43,51,Bangalore,Gold,1049,32.58
16349,54,48,Chennai,Silver,1075,48.12
16350,58,17,Mumbai,Platinum,1042,46.87
16351,43,13,Bangalore,Platinum,471,37.65
16352,45,39,Bangalore,Silver,732,12.99
16353,24,28,Bangalore,Silver,878,40.29
16354,50,59,Mumbai,Silver,796,25.1
16355,50,3,Chennai,Gold,575,47.83
16356,33,5,Chennai,Silver,1023,32.51
16357,62,36,Mumbai,Platinum,977,14.79
16358,34,15,Hyderabad,Silver,1042,19.06
16359,28,17,Delhi,Gold,974,19.36
16360,44,44,Mumbai,Silver,414,17.43
16361,38,55,Delhi,Gold,1041,39.73
16362,55,46,Chennai,Gold,544,20.15
16363,45,29,Delhi,Platinum,885,13.8
16364,37,4,Bangalore,Gold,1178,31.82
16365,52,32,Delhi,Platinum,660,25.92
16366,44,49,Delhi,Gold,1190,6.0
16367,27,43,Chennai,Platinum,1007,17.56
16368,33,38,Hyderabad,Gold,974,6.72
16369,47,4,Delhi,Platinum,787,39.52
16370,25,13,Chennai,Gold,1150,47.8
16371,56,20,Bangalore,Gold,940,27.51
16372,46,47,Delhi,Gold,544,30.12
16373,62,18,Delhi,Silver,1074,43.03
16374,51,49,Bangalore,Gold,1087,5.85
16375,30,51,Mumbai,Silver,740,12.3
16376,46,42,Hyderabad,Gold,486,34.45
16377,42,37,Bangalore,Silver,703,38.38
16378,32,12,Bangalore,Platinum,1028,33.18
16379,52,25,Bangalore,Silver,602,47.27
16380,47,30,Mumbai,Silver,656,22.66
16381,53,15,Bangalore,Platinum,1046,29.98
16382,40,55,Mumbai,Gold,632,48.04
16383,59,36,Hyderabad,Silver,988,45.48
16384,61,8,Mumbai,Platinum,773,6.39
16385,60,28,Hyderabad,Gold,995,20.85
16386,33,52,Hyderabad,Gold,1109,38.25
16387,34,22,Hyderabad,Silver,1197,5.04
16388,64,49,Chennai,Silver,981,43.83
16389,60,38,Hyderabad,Gold,497,27.59
16390,42,16,Mumbai,Gold,1010,8.9
16391,38,58,Chennai,Silver,483,24.91
16392,49,5,Bangalore,Silver,565,27.17
16393,63,46,Bangalore,Platinum,557,21.51
16394,36,34,Delhi,Gold,898,25.44
16395,55,49,Hyderabad,Platinum,496,45.11
16396,54,38,Delhi,Gold,709,19.58
16397,23,11,Hyderabad,Platinum,1015,48.24
16398,24,2,Hyderabad,Gold,671,35.92
16399,25,25,Mumbai,Gold,682,45.32
16400,30,25,Mumbai,Silver,1011,14.4
16401,49,1,Bangalore,Silver,1189,27.13
16402,52,31,Chennai,Platinum,798,30.44
16403,51,5,Bangalore,Platinum,445,8.84
16404,22,40,Hyderabad,Gold,784,27.21
16405,32,4,Chennai,Silver,901,43.74
16406,47,51,Delhi,Platinum,1072,7.35
16407,25,5,Hyderabad,Platinum,1011,33.9
16408,57,5,Mumbai,Silver,798,49.49
16409,47,56,Bangalore,Silver,712,28.73
16410,43,16,Bangalore,Silver,725,18.65
16411,53,54,Delhi,Gold,1107,31.32
16412,24,18,Bangalore,Gold,1187,29.36
16413,41,43,Bangalore,Silver,915,9.73
16414,44,17,Chennai,Silver,409,14.64
16415,64,35,Hyderabad,Platinum,1174,35.12
16416,51,18,Chennai,Gold,712,31.67
16417,64,4,Chennai,Platinum,710,20.49
16418,44,51,Bangalore,Platinum,1070,49.03
16419,30,31,Hyderabad,Platinum,719,34.01
16420,22,31,Bangalore,Silver,819,15.39
16421,51,9,Bangalore,Silver,490,26.2
16422,45,31,Chennai,Gold,412,37.02
16423,24,5,Mumbai,Gold,474,35.24
16424,31,36,Mumbai,Gold,772,16.08
16425,37,16,Chennai,Silver,728,34.15
16426,64,42,Chennai,Silver,1100,19.98
16427,22,41,Bangalore,Gold,409,25.59
16428,26,16,Hyderabad,Silver,849,35.11
16429,29,20,Bangalore,Platinum,1063,31.14
16430,25,54,Bangalore,Platinum,754,37.07
16431,40,30,Delhi,Silver,833,22.18
16432,49,26,Bangalore,Gold,730,38.84
16433,41,49,Hyderabad,Silver,1027,5.71
16434,29,31,Bangalore,Gold,1040,13.46
16435,48,50,Chennai,Platinum,916,48.8
16436,28,15,Hyderabad,Silver,810,8.9
16437,51,52,Chennai,Gold,406,34.79
16438,40,41,Delhi,Platinum,641,46.25
16439,47,38,Delhi,Silver,500,43.68
16440,28,38,Hyderabad,Silver,899,46.07
16441,41,43,Mumbai,Gold,629,49.28
16442,48,57,Mumbai,Gold,1168,21.08
16443,43,20,Hyderabad,Platinum,687,19.86
16444,26,35,Hyderabad,Gold,1056,10.44
16445,23,23,Chennai,Gold,673,14.07
16446,25,44,Delhi,Gold,979,34.38
16447,29,47,Hyderabad,Silver,960,19.9
16448,27,39,Bangalore,Silver,1180,20.35
16449,24,25,Chennai,Gold,468,34.07
16450,59,54,Delhi,Silver,723,9.71
16451,25,50,Chennai,Platinum,486,7.52
16452,31,22,Delhi,Gold,1044,41.13
16453,35,47,Bangalore,Platinum,476,40.54
16454,54,8,Delhi,Silver,973,22.33
16455,33,54,Chennai,Gold,472,31.69
16456,27,9,Delhi,Silver,467,15.71
16457,60,15,Chennai,Silver,617,21.54
16458,26,48,Hyderabad,Gold,989,6.64
16459,59,20,Bangalore,Silver,645,17.31
16460,50,35,Chennai,Platinum,1169,5.74
16461,42,59,Mumbai,Platinum,494,24.08
16462,45,37,Mumbai,Silver,1089,28.39
16463,48,3,Delhi,Platinum,873,27.29
16464,40,59,Hyderabad,Silver,401,20.33
16465,59,34,Hyderabad,Gold,893,14.31
16466,23,34,Mumbai,Silver,1083,25.45
16467,25,36,Delhi,Platinum,963,44.15
16468,21,35,Hyderabad,Platinum,948,49.25
16469,35,9,Hyderabad,Gold,465,19.07
16470,46,30,Delhi,Silver,491,48.85
16471,23,55,Chennai,Platinum,583,24.55
16472,60,54,Mumbai,Gold,1190,32.6
16473,61,26,Hyderabad,Gold,598,41.17
16474,62,12,Chennai,Gold,1078,21.17
16475,54,24,Chennai,Gold,1143,14.37
16476,25,41,Chennai,Silver,771,17.29
16477,51,19,Chennai,Silver,485,42.74
16478,33,44,Bangalore,Gold,711,47.05
16479,63,16,Bangalore,Silver,775,10.78
16480,21,26,Delhi,Platinum,819,36.25
16481,42,23,Mumbai,Silver,753,6.57
16482,35,57,Delhi,Gold,659,44.37
16483,46,33,Bangalore,Silver,952,43.56
16484,38,42,Delhi,Gold,498,39.86
16485,29,57,Delhi,Silver,558,42.1
16486,21,30,Chennai,Silver,816,32.2
16487,63,23,Hyderabad,Gold,788,11.63
16488,29,10,Bangalore,Platinum,826,46.16
16489,43,36,Bangalore,Gold,634,11.35
16490,63,31,Delhi,Silver,794,15.13
16491,22,43,Hyderabad,Silver,431,24.47
16492,34,22,Delhi,Platinum,766,27.41
16493,58,43,Mumbai,Silver,784,9.33
16494,60,43,Bangalore,Platinum,442,39.28
16495,38,54,Chennai,Silver,1173,11.18
16496,36,38,Chennai,Silver,1003,34.46
16497,49,47,Chennai,Gold,608,25.34
16498,64,2,Bangalore,Platinum,1178,41.49
16499,31,53,Bangalore,Silver,1080,18.3
16500,26,23,Chennai,Silver,682,42.64
16501,23,54,Bangalore,Silver,1100,16.35
16502,34,35,Chennai,Gold,475,30.85
16503,22,59,Mumbai,Silver,412,26.88
16504,52,37,Mumbai,Silver,750,20.87
16505,51,32,Mumbai,Silver,946,5.53
16506,31,56,Delhi,Silver,936,22.9
16507,42,43,Delhi,Gold,1060,10.33
16508,23,53,Hyderabad,Silver,511,15.13
16509,51,12,Hyderabad,Gold,710,35.97
16510,53,58,Hyderabad,Silver,435,30.71
16511,44,35,Mumbai,Platinum,554,28.72
16512,21,41,Mumbai,Gold,795,30.38
16513,64,59,Mumbai,Silver,601,10.4
16514,35,3,Bangalore,Platinum,937,12.41
16515,57,34,Bangalore,Platinum,572,29.43
16516,47,38,Mumbai,Silver,919,23.31
16517,58,24,Chennai,Platinum,1036,25.84
16518,47,38,Hyderabad,Platinum,821,44.56
16519,64,17,Delhi,Silver,638,13.33
16520,32,40,Hyderabad,Silver,604,45.98
16521,23,1,Chennai,Platinum,1080,43.59
16522,50,57,Bangalore,Silver,798,45.58
16523,52,8,Mumbai,Gold,994,33.86
16524,43,54,Bangalore,Silver,994,43.88
16525,22,15,Bangalore,Gold,908,49.6
16526,27,50,Chennai,Platinum,473,26.21
16527,54,45,Bangalore,Platinum,1195,43.78
16528,52,25,Bangalore,Platinum,884,45.67
16529,59,8,Hyderabad,Gold,552,18.94
16530,52,52,Hyderabad,Silver,734,24.92
16531,63,32,Chennai,Silver,1074,30.82
16532,63,50,Mumbai,Gold,436,20.71
16533,34,13,Hyderabad,Platinum,1066,19.5
16534,23,46,Bangalore,Silver,1172,22.13
16535,52,15,Delhi,Gold,999,24.08
16536,63,6,Hyderabad,Silver,1105,16.35
16537,56,33,Delhi,Gold,1156,26.3
16538,37,7,Mumbai,Silver,968,40.04
16539,23,33,Bangalore,Platinum,1100,33.1
16540,30,47,Hyderabad,Platinum,1038,22.09
16541,60,29,Mumbai,Silver,906,12.03
16542,38,38,Chennai,Gold,880,42.08
16543,23,37,Mumbai,Silver,879,28.01
16544,59,44,Chennai,Gold,847,48.71
16545,30,32,Chennai,Silver,943,16.37
16546,29,58,Hyderabad,Platinum,799,12.9
16547,31,3,Delhi,Silver,764,5.36
16548,53,54,Chennai,Gold,699,8.72
16549,56,20,Bangalore,Gold,614,22.34
16550,46,14,Hyderabad,Silver,745,13.92
16551,47,28,Chennai,Silver,521,6.7
16552,58,38,Hyderabad,Silver,1100,15.14
16553,42,4,Bangalore,Gold,726,37.79
16554,46,15,Hyderabad,Platinum,1073,38.11
16555,42,17,Hyderabad,Gold,641,11.73
16556,25,37,Chennai,Silver,1031,47.14
16557,55,24,Mumbai,Silver,997,12.16
16558,22,38,Hyderabad,Silver,676,9.02
16559,55,42,Chennai,Gold,963,12.33
16560,29,41,Bangalore,Silver,519,11.32
16561,38,36,Bangalore,Silver,438,33.43
16562,63,58,Mumbai,Silver,744,12.03
16563,32,41,Bangalore,Silver,1082,33.54
16564,23,8,Chennai,Gold,773,17.45
16565,38,3,Mumbai,Gold,1110,16.18
16566,58,30,Chennai,Silver,878,45.38
16567,27,22,Mumbai,Silver,593,14.64
16568,53,52,Mumbai,Platinum,507,43.91
16569,26,33,Chennai,Silver,1043,18.66
16570,38,25,Mumbai,Silver,784,49.61
16571,42,52,Chennai,Silver,1155,49.14
16572,59,59,Bangalore,Silver,510,42.24
16573,29,30,Bangalore,Silver,971,44.06
16574,55,37,Hyderabad,Gold,705,42.05
16575,43,3,Delhi,Silver,742,33.33
16576,32,4,Delhi,Silver,702,41.41
16577,44,29,Bangalore,Gold,416,33.27
16578,60,57,Hyderabad,Silver,1074,42.9
16579,29,32,Delhi,Silver,919,47.1
16580,33,23,Chennai,Gold,967,38.9
16581,60,56,Chennai,Platinum,1099,48.41
16582,62,19,Mumbai,Gold,582,25.17
16583,37,15,Delhi,Gold,662,46.64
16584,27,51,Chennai,Silver,464,15.18
16585,37,16,Delhi,Gold,680,6.41
16586,44,23,Mumbai,Silver,898,10.76
16587,22,40,Bangalore,Gold,935,12.21
16588,55,46,Hyderabad,Silver,1025,42.1
16589,48,37,Mumbai,Silver,496,23.05
16590,39,1,Mumbai,Silver,858,15.49
16591,53,19,Mumbai,Gold,1007,41.55
16592,41,37,Hyderabad,Platinum,748,14.1
16593,30,35,Chennai,Gold,976,8.5
16594,29,30,Delhi,Gold,702,25.98
16595,58,17,Bangalore,Silver,1047,8.12
16596,26,39,Bangalore,Platinum,572,17.55
16597,62,49,Hyderabad,Silver,812,36.52
16598,55,26,Bangalore,Silver,430,21.85
16599,38,13,Hyderabad,Silver,882,8.94
16600,39,54,Hyderabad,Platinum,534,23.13
16601,25,22,Delhi,Silver,558,28.09
16602,45,46,Delhi,Platinum,1020,16.26
16603,31,23,Hyderabad,Silver,641,12.69
16604,30,44,Delhi,Platinum,587,39.28
16605,37,43,Chennai,Silver,583,8.05
16606,56,33,Mumbai,Gold,1071,48.06
16607,46,27,Bangalore,Silver,1005,5.34
16608,51,35,Bangalore,Silver,716,34.31
16609,52,12,Bangalore,Gold,588,11.01
16610,41,9,Bangalore,Silver,987,29.62
16611,38,34,Chennai,Silver,754,13.43
16612,38,14,Chennai,Silver,847,6.54
16613,21,37,Mumbai,Gold,665,43.69
16614,34,3,Hyderabad,Silver,809,24.08
16615,28,44,Delhi,Platinum,468,17.38
16616,22,44,Mumbai,Platinum,998,47.63
16617,35,21,Bangalore,Silver,728,8.69
16618,54,7,Delhi,Silver,496,20.68
16619,56,33,Mumbai,Platinum,653,12.98
16620,21,35,Bangalore,Silver,913,49.6
16621,41,11,Mumbai,Gold,697,29.57
16622,62,45,Bangalore,Gold,595,41.55
16623,21,32,Bangalore,Silver,1049,12.36
16624,52,22,Chennai,Platinum,942,18.7
