customer_id,experiment_group,offer_type,assignment_date
17536,A,10% Bill Discount,2025-01-01
17537,A,10% Bill Discount,2025-01-01
17538,B,10% Bill Discount,2025-01-01
17539,B,10% Bill Discount,2025-01-01
17540,B,10% Bill Discount,2025-01-01
17541,A,10% Bill Discount,2025-01-01
17542,A,10% Bill Discount,2025-01-01
17543,A,10% Bill Discount,2025-01-01
17544,A,10% Bill Discount,2025-01-01
17545,A,10% Bill Discount,2025-01-01
17546,B,10% Bill Discount,2025-01-01
17547,A,10% Bill Discount,2025-01-01
17548,B,10% Bill Discount,2025-01-01
17549,B,10% Bill Discount,2025-01-01
17550,B,10% Bill Discount,2025-01-01
17551,B,10% Bill Discount,2025-01-01
17552,A,10% Bill Discount,2025-01-01
17553,B,10% Bill Discount,2025-01-01
17554,A,10% Bill Discount,2025-01-01
17555,B,10% Bill Discount,2025-01-01
17556,B,10% Bill Discount,2025-01-01
17557,B,10% Bill Discount,2025-01-01
17558,A,10% Bill Discount,2025-01-01
17559,B,10% Bill Discount,2025-01-01
17560,B,10% Bill Discount,2025-01-01
17561,B,10% Bill Discount,2025-01-01
17562,A,10% Bill Discount,2025-01-01
17563,B,10% Bill Discount,2025-01-01
17564,B,10% Bill Discount,2025-01-01
17565,A,10% Bill Discount,2025-01-01
17566,B,10% Bill Discount,2025-01-01
17567,A,10% Bill Discount,2025-01-01
17568,A,10% Bill Discount,2025-01-01
17569,B,10% Bill Discount,2025-01-01
17570,A,10% Bill Discount,2025-01-01
17571,A,10% Bill Discount,2025-01-01
17572,A,10% Bill Discount,2025-01-01
17573,B,10% Bill Discount,2025-01-01
17574,A,10% Bill Discount,2025-01-01
17575,A,10% Bill Discount,2025-01-01
17576,B,10% Bill Discount,2025-01-01
17577,B,10% Bill Discount,2025-01-01
17578,B,10% Bill Discount,2025-01-01
17579,A,10% Bill Discount,2025-01-01
17580,B,10% Bill Discount,2025-01-01
17581,A,10% Bill Discount,2025-01-01
17582,B,10% Bill Discount,2025-01-01
17583,A,10% Bill Discount,2025-01-01
17584,A,10% Bill Discount,2025-01-01
17585,B,10% Bill Discount,2025-01-01
17586,A,10% Bill Discount,2025-01-01
17587,A,10% Bill Discount,2025-01-01
17588,A,10% Bill Discount,2025-01-01
17589,B,10% Bill Discount,2025-01-01
17590,A,10% Bill Discount,2025-01-01
17591,B,10% Bill Discount,2025-01-01
17592,A,10% Bill Discount,2025-01-01
17593,A,10% Bill Discount,2025-01-01
17594,A,10% Bill Discount,2025-01-01
17595,B,10% Bill Discount,2025-01-01
17596,B,10% Bill Discount,2025-01-01
17597,A,10% Bill Discount,2025-01-01
17598,A,10% Bill Discount,2025-01-01
17599,A,10% Bill Discount,2025-01-01
17600,B,10% Bill Discount,2025-01-01
17601,A,10% Bill Discount,2025-01-01
17602,A,10% Bill Discount,2025-01-01
17603,B,10% Bill Discount,2025-01-01
17604,A,10% Bill Discount,2025-01-01
17605,B,10% Bill Discount,2025-01-01
17606,A,10% Bill Discount,2025-01-01
17607,A,10% Bill Discount,2025-01-01
17608,B,10% Bill Discount,2025-01-01
17609,A,10% Bill Discount,2025-01-01
17610,B,10% Bill Discount,2025-01-01
17611,A,10% Bill Discount,2025-01-01
17612,A,10% Bill Discount,2025-01-01
17613,A,10% Bill Discount,2025-01-01
17614,A,10% Bill Discount,2025-01-01
17615,B,10% Bill Discount,2025-01-01
17616,A,10% Bill Discount,2025-01-01
17617,A,10% Bill Discount,2025-01-01
17618,A,10% Bill Discount,2025-01-01
17619,A,10% Bill Discount,2025-01-01
17620,B,10% Bill Discount,2025-01-01
17621,A,10% Bill Discount,2025-01-01
17622,A,10% Bill Discount,2025-01-01
17623,A,10% Bill Discount,2025-01-01
17624,B,10% Bill Discount,2025-01-01
17625,A,10% Bill Discount,2025-01-01
17626,B,10% Bill Discount,2025-01-01
17627,B,10% Bill Discount,2025-01-01
17628,A,10% Bill Discount,2025-01-01
17629,B,10% Bill Discount,2025-01-01
17630,A,10% Bill Discount,2025-01-01
17631,A,10% Bill Discount,2025-01-01
17632,B,10% Bill Discount,2025-01-01
17633,B,10% Bill Discount,2025-01-01
17634,A,10% Bill Discount,2025-01-01
17635,A,10% Bill Discount,2025-01-01
17636,A,10% Bill Discount,2025-01-01
17637,B,10% Bill Discount,2025-01-01
17638,A,10% Bill Discount,2025-01-01
17639,B,10% Bill Discount,2025-01-01
17640,A,10% Bill Discount,2025-01-01
17641,A,10% Bill Discount,2025-01-01
17642,A,10% Bill Discount,2025-01-01
17643,B,10% Bill Discount,2025-01-01
17644,A,10% Bill Discount,2025-01-01
17645,A,10% Bill Discount,2025-01-01
17646,B,10% Bill Discount,2025-01-01
17647,B,10% Bill Discount,2025-01-01
17648,B,10% Bill Discount,2025-01-01
17649,B,10% Bill Discount,2025-01-01
17650,B,10% Bill Discount,2025-01-01
17651,B,10% Bill Discount,2025-01-01
17652,B,10% Bill Discount,2025-01-01
17653,A,10% Bill Discount,2025-01-01
17654,A,10% Bill Discount,2025-01-01
17655,B,10% Bill Discount,2025-01-01
17656,A,10% Bill Discount,2025-01-01
17657,B,10% Bill Discount,2025-01-01
17658,B,10% Bill Discount,2025-01-01
17659,B,10% Bill Discount,2025-01-01
17660,B,10% Bill Discount,2025-01-01
17661,A,10% Bill Discount,2025-01-01
17662,B,10% Bill Discount,2025-01-01
17663,A,10% Bill Discount,2025-01-01
17664,B,10% Bill Discount,2025-01-01
17665,B,10% Bill Discount,2025-01-01
17666,A,10% Bill Discount,2025-01-01
17667,B,10% Bill Discount,2025-01-01
17668,B,10% Bill Discount,2025-01-01
17669,B,10% Bill Discount,2025-01-01
17670,A,10% Bill Discount,2025-01-01
17671,A,10% Bill Discount,2025-01-01
17672,A,10% Bill Discount,2025-01-01
17673,B,10% Bill Discount,2025-01-01
17674,B,10% Bill Discount,2025-01-01
17675,A,10% Bill Discount,2025-01-01
17676,A,10% Bill Discount,2025-01-01
17677,A,10% Bill Discount,2025-01-01
17678,B,10% Bill Discount,2025-01-01
17679,B,10% Bill Discount,2025-01-01
17680,B,10% Bill Discount,2025-01-01
17681,B,10% Bill Discount,2025-01-01
17682,B,10% Bill Discount,2025-01-01
17683,A,10% Bill Discount,2025-01-01
17684,A,10% Bill Discount,2025-01-01
17685,A,10% Bill Discount,2025-01-01
17686,A,10% Bill Discount,2025-01-01
17687,B,10% Bill Discount,2025-01-01
17688,B,10% Bill Discount,2025-01-01
17689,B,10% Bill Discount,2025-01-01
17690,A,10% Bill Discount,2025-01-01
17691,B,10% Bill Discount,2025-01-01
17692,A,10% Bill Discount,2025-01-01
17693,B,10% Bill Discount,2025-01-01
17694,A,10% Bill Discount,2025-01-01
17695,A,10% Bill Discount,2025-01-01
17696,B,10% Bill Discount,2025-01-01
17697,A,10% Bill Discount,2025-01-01
17698,B,10% Bill Discount,2025-01-01
17699,B,10% Bill Discount,2025-01-01
17700,B,10% Bill Discount,2025-01-01
17701,A,10% Bill Discount,2025-01-01
17702,A,10% Bill Discount,2025-01-01
17703,A,10% Bill Discount,2025-01-01
17704,A,10% Bill Discount,2025-01-01
17705,B,10% Bill Discount,2025-01-01
17706,A,10% Bill Discount,2025-01-01
17707,B,10% Bill Discount,2025-01-01
17708,B,10% Bill Discount,2025-01-01
17709,A,10% Bill Discount,2025-01-01
17710,B,10% Bill Discount,2025-01-01
17711,A,10% Bill Discount,2025-01-01
17712,A,10% Bill Discount,2025-01-01
17713,A,10% Bill Discount,2025-01-01
17714,A,10% Bill Discount,2025-01-01
17715,A,10% Bill Discount,2025-01-01
17716,B,10% Bill Discount,2025-01-01
17717,A,10% Bill Discount,2025-01-01
17718,A,10% Bill Discount,2025-01-01
17719,A,10% Bill Discount,2025-01-01
17720,B,10% Bill Discount,2025-01-01
17721,A,10% Bill Discount,2025-01-01
17722,A,10% Bill Discount,2025-01-01
17723,A,10% Bill Discount,2025-01-01
17724,B,10% Bill Discount,2025-01-01
17725,B,10% Bill Discount,2025-01-01
17726,A,10% Bill Discount,2025-01-01
17727,A,10% Bill Discount,2025-01-01
17728,A,10% Bill Discount,2025-01-01
17729,B,10% Bill Discount,2025-01-01
17730,B,10% Bill Discount,2025-01-01
17731,A,10% Bill Discount,2025-01-01
17732,A,10% Bill Discount,2025-01-01
17733,A,10% Bill Discount,2025-01-01
17734,B,10% Bill Discount,2025-01-01
17735,A,10% Bill Discount,2025-01-01
17736,A,10% Bill Discount,2025-01-01
17737,B,10% Bill Discount,2025-01-01
17738,B,10% Bill Discount,2025-01-01
17739,A,10% Bill Discount,2025-01-01
17740,B,10% Bill Discount,2025-01-01
17741,A,10% Bill Discount,2025-01-01
17742,B,10% Bill Discount,2025-01-01
17743,A,10% Bill Discount,2025-01-01
17744,A,10% Bill Discount,2025-01-01
17745,A,10% Bill Discount,2025-01-01
17746,A,10% Bill Discount,2025-01-01
17747,A,10% Bill Discount,2025-01-01
17748,B,10% Bill Discount,2025-01-01
17749,A,10% Bill Discount,2025-01-01
17750,B,10% Bill Discount,2025-01-01
17751,A,10% Bill Discount,2025-01-01
17752,B,10% Bill Discount,2025-01-01
17753,A,10% Bill Discount,2025-01-01
17754,B,10% Bill Discount,2025-01-01
17755,B,10% Bill Discount,2025-01-01
17756,A,10% Bill Discount,2025-01-01
17757,B,10% Bill Discount,2025-01-01
17758,B,10% Bill Discount,2025-01-01
17759,B,10% Bill Discount,2025-01-01
17760,B,10% Bill Discount,2025-01-01
17761,A,10% Bill Discount,2025-01-01
17762,B,10% Bill Discount,2025-01-01
17763,A,10% Bill Discount,2025-01-01
17764,A,10% Bill Discount,2025-01-01
17765,B,10% Bill Discount,2025-01-01
17766,B,10% Bill Discount,2025-01-01
17767,B,10% Bill Discount,2025-01-01
17768,B,10% Bill Discount,2025-01-01
17769,A,10% Bill Discount,2025-01-01
17770,A,10% Bill Discount,2025-01-01
17771,A,10% Bill Discount,2025-01-01
17772,A,10% Bill Discount,2025-01-01
17773,A,10% Bill Discount,2025-01-01
17774,A,10% Bill Discount,2025-01-01
17775,B,10% Bill Discount,2025-01-01
17776,B,10% Bill Discount,2025-01-01
17777,A,10% Bill Discount,2025-01-01
17778,B,10% Bill Discount,2025-01-01
17779,B,10% Bill Discount,2025-01-01
17780,A,10% Bill Discount,2025-01-01
17781,A,10% Bill Discount,2025-01-01
17782,A,10% Bill Discount,2025-01-01
17783,B,10% Bill Discount,2025-01-01
17784,B,10% Bill Discount,2025-01-01
17785,B,10% Bill Discount,2025-01-01
17786,B,10% Bill Discount,2025-01-01
17787,B,10% Bill Discount,2025-01-01
17788,A,10% Bill Discount,2025-01-01
17789,B,10% Bill Discount,2025-01-01
17790,A,10% Bill Discount,2025-01-01
17791,A,10% Bill Discount,2025-01-01
17792,A,10% Bill Discount,2025-01-01
17793,A,10% Bill Discount,2025-01-01
17794,B,10% Bill Discount,2025-01-01
17795,A,10% Bill Discount,2025-01-01
17796,A,10% Bill Discount,2025-01-01
17797,A,10% Bill Discount,2025-01-01
17798,B,10% Bill Discount,2025-01-01
17799,A,10% Bill Discount,2025-01-01
17800,A,10% Bill Discount,2025-01-01
17801,B,10% Bill Discount,2025-01-01
17802,B,10% Bill Discount,2025-01-01
17803,B,10% Bill Discount,2025-01-01
17804,A,10% Bill Discount,2025-01-01
17805,A,10% Bill Discount,2025-01-01
17806,A,10% Bill Discount,2025-01-01
17807,B,10% Bill Discount,2025-01-01
17808,B,10% Bill Discount,2025-01-01
17809,B,10% Bill Discount,2025-01-01
17810,B,10% Bill Discount,2025-01-01
17811,A,10% Bill Discount,2025-01-01
17812,A,10% Bill Discount,2025-01-01
17813,A,10% Bill Discount,2025-01-01
17814,B,10% Bill Discount,2025-01-01
17815,B,10% Bill Discount,2025-01-01
17816,B,10% Bill Discount,2025-01-01
17817,B,10% Bill Discount,2025-01-01
17818,A,10% Bill Discount,2025-01-01
17819,B,10% Bill Discount,2025-01-01
17820,A,10% Bill Discount,2025-01-01
17821,B,10% Bill Discount,2025-01-01
17822,B,10% Bill Discount,2025-01-01
17823,A,10% Bill Discount,2025-01-01
17824,B,10% Bill Discount,2025-01-01
17825,B,10% Bill Discount,2025-01-01
17826,B,10% Bill Discount,2025-01-01
17827,A,10% Bill Discount,2025-01-01
17828,A,10% Bill Discount,2025-01-01
17829,B,10% Bill Discount,2025-01-01
17830,A,10% Bill Discount,2025-01-01
17831,A,10% Bill Discount,2025-01-01
17832,B,10% Bill Discount,2025-01-01
17833,B,10% Bill Discount,2025-01-01
17834,B,10% Bill Discount,2025-01-01
17835,B,10% Bill Discount,2025-01-01
17836,B,10% Bill Discount,2025-01-01
17837,B,10% Bill Discount,2025-01-01
17838,A,10% Bill Discount,2025-01-01
17839,B,10% Bill Discount,2025-01-01
17840,A,10% Bill Discount,2025-01-01
17841,A,10% Bill Discount,2025-01-01
17842,A,10% Bill Discount,2025-01-01
17843,A,10% Bill Discount,2025-01-01
17844,B,10% Bill Discount,2025-01-01
17845,B,10% Bill Discount,2025-01-01
17846,A,10% Bill Discount,2025-01-01
17847,A,10% Bill Discount,2025-01-01
17848,B,10% Bill Discount,2025-01-01
17849,B,10% Bill Discount,2025-01-01
17850,A,10% Bill Discount,2025-01-01
17851,B,10% Bill Discount,2025-01-01
17852,A,10% Bill Discount,2025-01-01
17853,A,10% Bill Discount,2025-01-01
17854,B,10% Bill Discount,2025-01-01
17855,A,10% Bill Discount,2025-01-01
17856,A,10% Bill Discount,2025-01-01
17857,B,10% Bill Discount,2025-01-01
17858,A,10% Bill Discount,2025-01-01
17859,A,10% Bill Discount,2025-01-01
17860,A,10% Bill Discount,2025-01-01
17861,A,10% Bill Discount,2025-01-01
17862,A,10% Bill Discount,2025-01-01
17863,A,10% Bill Discount,2025-01-01
17864,B,10% Bill Discount,2025-01-01
17865,A,10% Bill Discount,2025-01-01
17866,B,10% Bill Discount,2025-01-01
17867,B,10% Bill Discount,2025-01-01
17868,B,10% Bill Discount,2025-01-01
17869,B,10% Bill Discount,2025-01-01
17870,B,10% Bill Discount,2025-01-01
17871,B,10% Bill Discount,2025-01-01
17872,A,10% Bill Discount,2025-01-01
17873,B,10% Bill Discount,2025-01-01
17874,A,10% Bill Discount,2025-01-01
17875,B,10% Bill Discount,2025-01-01
17876,B,10% Bill Discount,2025-01-01
17877,B,10% Bill Discount,2025-01-01
17878,A,10% Bill Discount,2025-01-01
17879,A,10% Bill Discount,2025-01-01
17880,A,10% Bill Discount,2025-01-01
17881,B,10% Bill Discount,2025-01-01
17882,B,10% Bill Discount,2025-01-01
17883,B,10% Bill Discount,2025-01-01
17884,A,10% Bill Discount,2025-01-01
17885,B,10% Bill Discount,2025-01-01
17886,B,10% Bill Discount,2025-01-01
17887,B,10% Bill Discount,2025-01-01
17888,B,10% Bill Discount,2025-01-01
17889,A,10% Bill Discount,2025-01-01
17890,A,10% Bill Discount,2025-01-01
17891,B,10% Bill Discount,2025-01-01
17892,B,10% Bill Discount,2025-01-01
17893,B,10% Bill Discount,2025-01-01
17894,B,10% Bill Discount,2025-01-01
17895,A,10% Bill Discount,2025-01-01
17896,A,10% Bill Discount,2025-01-01
17897,A,10% Bill Discount,2025-01-01
17898,A,10% Bill Discount,2025-01-01
17899,B,10% Bill Discount,2025-01-01
17900,B,10% Bill Discount,2025-01-01
17901,A,10% Bill Discount,2025-01-01
17902,B,10% Bill Discount,2025-01-01
17903,A,10% Bill Discount,2025-01-01
17904,A,10% Bill Discount,2025-01-01
17905,B,10% Bill Discount,2025-01-01
17906,B,10% Bill Discount,2025-01-01
17907,A,10% Bill Discount,2025-01-01
17908,B,10% Bill Discount,2025-01-01
17909,B,10% Bill Discount,2025-01-01
17910,B,10% Bill Discount,2025-01-01
17911,A,10% Bill Discount,2025-01-01
17912,A,10% Bill Discount,2025-01-01
17913,A,10% Bill Discount,2025-01-01
17914,A,10% Bill Discount,2025-01-01
17915,A,10% Bill Discount,2025-01-01
17916,B,10% Bill Discount,2025-01-01
17917,A,10% Bill Discount,2025-01-01
17918,A,10% Bill Discount,2025-01-01
17919,A,10% Bill Discount,2025-01-01
17920,A,10% Bill Discount,2025-01-01
17921,B,10% Bill Discount,2025-01-01
17922,B,10% Bill Discount,2025-01-01
17923,B,10% Bill Discount,2025-01-01
17924,B,10% Bill Discount,2025-01-01
17925,A,10% Bill Discount,2025-01-01
17926,B,10% Bill Discount,2025-01-01
17927,B,10% Bill Discount,2025-01-01
17928,A,10% Bill Discount,2025-01-01
17929,B,10% Bill Discount,2025-01-01
17930,B,10% Bill Discount,2025-01-01
17931,B,10% Bill Discount,2025-01-01
17932,B,10% Bill Discount,2025-01-01
17933,B,10% Bill Discount,2025-01-01
17934,A,10% Bill Discount,2025-01-01
17935,A,10% Bill Discount,2025-01-01
17936,B,10% Bill Discount,2025-01-01
17937,B,10% Bill Discount,2025-01-01
17938,B,10% Bill Discount,2025-01-01
17939,A,10% Bill Discount,2025-01-01
17940,B,10% Bill Discount,2025-01-01
17941,B,10% Bill Discount,2025-01-01
17942,A,10% Bill Discount,2025-01-01
17943,A,10% Bill Discount,2025-01-01
17944,B,10% Bill Discount,2025-01-01
17945,B,10% Bill Discount,2025-01-01
17946,A,10% Bill Discount,2025-01-01
17947,A,10% Bill Discount,2025-01-01
17948,A,10% Bill Discount,2025-01-01
17949,B,10% Bill Discount,2025-01-01
17950,B,10% Bill Discount,2025-01-01
17951,B,10% Bill Discount,2025-01-01
17952,B,10% Bill Discount,2025-01-01
17953,A,10% Bill Discount,2025-01-01
17954,A,10% Bill Discount,2025-01-01
17955,A,10% Bill Discount,2025-01-01
17956,B,10% Bill Discount,2025-01-01
17957,B,10% Bill Discount,2025-01-01
17958,A,10% Bill Discount,2025-01-01
17959,A,10% Bill Discount,2025-01-01
17960,A,10% Bill Discount,2025-01-01
17961,A,10% Bill Discount,2025-01-01
17962,B,10% Bill Discount,2025-01-01
17963,B,10% Bill Discount,2025-01-01
17964,B,10% Bill Discount,2025-01-01
17965,A,10% Bill Discount,2025-01-01
17966,B,10% Bill Discount,2025-01-01
17967,A,10% Bill Discount,2025-01-01
17968,A,10% Bill Discount,2025-01-01
17969,B,10% Bill Discount,2025-01-01
17970,A,10% Bill Discount,2025-01-01
17971,A,10% Bill Discount,2025-01-01
17972,B,10% Bill Discount,2025-01-01
17973,B,10% Bill Discount,2025-01-01
17974,A,10% Bill Discount,2025-01-01
17975,B,10% Bill Discount,2025-01-01
17976,A,10% Bill Discount,2025-01-01
17977,B,10% Bill Discount,2025-01-01
17978,A,10% Bill Discount,2025-01-01
17979,B,10% Bill Discount,2025-01-01
17980,A,10% Bill Discount,2025-01-01
17981,B,10% Bill Discount,2025-01-01
17982,B,10% Bill Discount,2025-01-01
17983,B,10% Bill Discount,2025-01-01
17984,A,10% Bill Discount,2025-01-01
17985,B,10% Bill Discount,2025-01-01
17986,A,10% Bill Discount,2025-01-01
17987,A,10% Bill Discount,2025-01-01
17988,B,10% Bill Discount,2025-01-01
17989,A,10% Bill Discount,2025-01-01
17990,A,10% Bill Discount,2025-01-01
17991,B,10% Bill Discount,2025-01-01
17992,A,10% Bill Discount,2025-01-01
17993,B,10% Bill Discount,2025-01-01
17994,B,10% Bill Discount,2025-01-01
17995,A,10% Bill Discount,2025-01-01
17996,B,10% Bill Discount,2025-01-01
17997,A,10% Bill Discount,2025-01-01
17998,B,10% Bill Discount,2025-01-01
17999,A,10% Bill Discount,2025-01-01
18000,B,10% Bill Discount,2025-01-01
18001,B,10% Bill Discount,2025-01-01
18002,B,10% Bill Discount,2025-01-01
18003,B,10% Bill Discount,2025-01-01
18004,B,10% Bill Discount,2025-01-01
18005,A,10% Bill Discount,2025-01-01
18006,B,10% Bill Discount,2025-01-01
18007,A,10% Bill Discount,2025-01-01
18008,A,10% Bill Discount,2025-01-01
18009,A,10% Bill Discount,2025-01-01
18010,B,10% Bill Discount,2025-01-01
18011,A,10% Bill Discount,2025-01-01
18012,B,10% Bill Discount,2025-01-01
18013,B,10% Bill Discount,2025-01-01
18014,A,10% Bill Discount,2025-01-01
18015,A,10% Bill Discount,2025-01-01
18016,B,10% Bill Discount,2025-01-01
18017,A,10% Bill Discount,2025-01-01
18018,A,10% Bill Discount,2025-01-01
18019,B,10% Bill Discount,2025-01-01
18020,A,10% Bill Discount,2025-01-01
18021,B,10% Bill Discount,2025-01-01
18022,A,10% Bill Discount,2025-01-01
18023,A,10% Bill Discount,2025-01-01
18024,B,10% Bill Discount,2025-01-01
18025,B,10% Bill Discount,2025-01-01
18026,A,10% Bill Discount,2025-01-01
18027,B,10% Bill Discount,2025-01-01
18028,B,10% Bill Discount,2025-01-01
18029,B,10% Bill Discount,2025-01-01
18030,B,10% Bill Discount,2025-01-01
18031,A,10% Bill Discount,2025-01-01
18032,A,10% Bill Discount,2025-01-01
18033,B,10% Bill Discount,2025-01-01
18034,B,10% Bill Discount,2025-01-01
18035,A,10% Bill Discount,2025-01-01
18036,B,10% Bill Discount,2025-01-01
18037,B,10% Bill Discount,2025-01-01
18038,B,10% Bill Discount,2025-01-01
18039,B,10% Bill Discount,2025-01-01
18040,A,10% Bill Discount,2025-01-01
18041,B,10% Bill Discount,2025-01-01
18042,B,10% Bill Discount,2025-01-01
18043,B,10% Bill Discount,2025-01-01
18044,A,10% Bill Discount,2025-01-01
18045,B,10% Bill Discount,2025-01-01
18046,A,10% Bill Discount,2025-01-01
18047,B,10% Bill Discount,2025-01-01
18048,A,10% Bill Discount,2025-01-01
18049,B,10% Bill Discount,2025-01-01
18050,B,10% Bill Discount,2025-01-01
18051,B,10% Bill Discount,2025-01-01
18052,A,10% Bill Discount,2025-01-01
18053,A,10% Bill Discount,2025-01-01
18054,A,10% Bill Discount,2025-01-01
18055,A,10% Bill Discount,2025-01-01
18056,A,10% Bill Discount,2025-01-01
18057,B,10% Bill Discount,2025-01-01
18058,A,10% Bill Discount,2025-01-01
18059,B,10% Bill Discount,2025-01-01
18060,B,10% Bill Discount,2025-01-01
18061,A,10% Bill Discount,2025-01-01
18062,B,10% Bill Discount,2025-01-01
18063,A,10% Bill Discount,2025-01-01
18064,A,10% Bill Discount,2025-01-01
18065,B,10% Bill Discount,2025-01-01
18066,B,10% Bill Discount,2025-01-01
18067,B,10% Bill Discount,2025-01-01
18068,B,10% Bill Discount,2025-01-01
18069,A,10% Bill Discount,2025-01-01
18070,A,10% Bill Discount,2025-01-01
18071,B,10% Bill Discount,2025-01-01
18072,A,10% Bill Discount,2025-01-01
18073,B,10% Bill Discount,2025-01-01
18074,A,10% Bill Discount,2025-01-01
18075,B,10% Bill Discount,2025-01-01
18076,A,10% Bill Discount,2025-01-01
18077,A,10% Bill Discount,2025-01-01
18078,B,10% Bill Discount,2025-01-01
18079,A,10% Bill Discount,2025-01-01
18080,B,10% Bill Discount,2025-01-01
18081,A,10% Bill Discount,2025-01-01
18082,B,10% Bill Discount,2025-01-01
18083,B,10% Bill Discount,2025-01-01
18084,A,10% Bill Discount,2025-01-01
18085,B,10% Bill Discount,2025-01-01
18086,A,10% Bill Discount,2025-01-01
18087,A,10% Bill Discount,2025-01-01
18088,B,10% Bill Discount,2025-01-01
18089,B,10% Bill Discount,2025-01-01
18090,B,10% Bill Discount,2025-01-01
18091,A,10% Bill Discount,2025-01-01
18092,B,10% Bill Discount,2025-01-01
18093,B,10% Bill Discount,2025-01-01
18094,A,10% Bill Discount,2025-01-01
18095,A,10% Bill Discount,2025-01-01
18096,B,10% Bill Discount,2025-01-01
18097,A,10% Bill Discount,2025-01-01
18098,A,10% Bill Discount,2025-01-01
18099,B,10% Bill Discount,2025-01-01
18100,A,10% Bill Discount,2025-01-01
18101,B,10% Bill Discount,2025-01-01
18102,B,10% Bill Discount,2025-01-01
18103,A,10% Bill Discount,2025-01-01
18104,A,10% Bill Discount,2025-01-01
18105,A,10% Bill Discount,2025-01-01
18106,B,10% Bill Discount,2025-01-01
18107,A,10% Bill Discount,2025-01-01
18108,B,10% Bill Discount,2025-01-01
18109,A,10% Bill Discount,2025-01-01
18110,B,10% Bill Discount,2025-01-01
18111,B,10% Bill Discount,2025-01-01
18112,A,10% Bill Discount,2025-01-01
18113,B,10% Bill Discount,2025-01-01
18114,B,10% Bill Discount,2025-01-01
18115,B,10% Bill Discount,2025-01-01
18116,A,10% Bill Discount,2025-01-01
18117,B,10% Bill Discount,2025-01-01
18118,B,10% Bill Discount,2025-01-01
18119,B,10% Bill Discount,2025-01-01
18120,B,10% Bill Discount,2025-01-01
18121,B,10% Bill Discount,2025-01-01
18122,A,10% Bill Discount,2025-01-01
18123,B,10% Bill Discount,2025-01-01
18124,A,10% Bill Discount,2025-01-01
18125,B,10% Bill Discount,2025-01-01
18126,B,10% Bill Discount,2025-01-01
18127,B,10% Bill Discount,2025-01-01
18128,A,10% Bill Discount,2025-01-01
18129,A,10% Bill Discount,2025-01-01
18130,B,10% Bill Discount,2025-01-01
18131,B,10% Bill Discount,2025-01-01
18132,B,10% Bill Discount,2025-01-01
18133,A,10% Bill Discount,2025-01-01
18134,B,10% Bill Discount,2025-01-01
18135,A,10% Bill Discount,2025-01-01
18136,B,10% Bill Discount,2025-01-01
18137,B,10% Bill Discount,2025-01-01
18138,B,10% Bill Discount,2025-01-01
18139,B,10% Bill Discount,2025-01-01
18140,B,10% Bill Discount,2025-01-01
18141,B,10% Bill Discount,2025-01-01
18142,B,10% Bill Discount,2025-01-01
18143,B,10% Bill Discount,2025-01-01
18144,A,10% Bill Discount,2025-01-01
18145,B,10% Bill Discount,2025-01-01
18146,A,10% Bill Discount,2025-01-01
18147,A,10% Bill Discount,2025-01-01
18148,A,10% Bill Discount,2025-01-01
18149,A,10% Bill Discount,2025-01-01
18150,A,10% Bill Discount,2025-01-01
18151,A,10% Bill Discount,2025-01-01
18152,A,10% Bill Discount,2025-01-01
18153,A,10% Bill Discount,2025-01-01
18154,A,10% Bill Discount,2025-01-01
18155,A,10% Bill Discount,2025-01-01
18156,A,10% Bill Discount,2025-01-01
18157,A,10% Bill Discount,2025-01-01
18158,A,10% Bill Discount,2025-01-01
18159,A,10% Bill Discount,2025-01-01
18160,B,10% Bill Discount,2025-01-01
18161,A,10% Bill Discount,2025-01-01
18162,B,10% Bill Discount,2025-01-01
18163,B,10% Bill Discount,2025-01-01
18164,A,10% Bill Discount,2025-01-01
18165,B,10% Bill Discount,2025-01-01
18166,A,10% Bill Discount,2025-01-01
18167,A,10% Bill Discount,2025-01-01
18168,A,10% Bill Discount,2025-01-01
18169,A,10% Bill Discount,2025-01-01
18170,B,10% Bill Discount,2025-01-01
18171,A,10% Bill Discount,2025-01-01
18172,A,10% Bill Discount,2025-01-01
18173,B,10% Bill Discount,2025-01-01
18174,B,10% Bill Discount,2025-01-01
18175,A,10% Bill Discount,2025-01-01
18176,A,10% Bill Discount,2025-01-01
18177,A,10% Bill Discount,2025-01-01
18178,A,10% Bill Discount,2025-01-01
18179,A,10% Bill Discount,2025-01-01
18180,A,10% Bill Discount,2025-01-01
18181,B,10% Bill Discount,2025-01-01
18182,B,10% Bill Discount,2025-01-01
18183,A,10% Bill Discount,2025-01-01
18184,A,10% Bill Discount,2025-01-01
18185,A,10% Bill Discount,2025-01-01
18186,A,10% Bill Discount,2025-01-01
18187,B,10% Bill Discount,2025-01-01
18188,B,10% Bill Discount,2025-01-01
18189,B,10% Bill Discount,2025-01-01
18190,A,10% Bill Discount,2025-01-01
18191,B,10% Bill Discount,2025-01-01
18192,B,10% Bill Discount,2025-01-01
18193,A,10% Bill Discount,2025-01-01
18194,B,10% Bill Discount,2025-01-01
18195,B,10% Bill Discount,2025-01-01
18196,B,10% Bill Discount,2025-01-01
18197,B,10% Bill Discount,2025-01-01
18198,A,10% Bill Discount,2025-01-01
18199,A,10% Bill Discount,2025-01-01
18200,A,10% Bill Discount,2025-01-01
