"customer_id","experiment_group","churned","total_revenue"
545,C,0,2688.00
13277,C,0,2300.00
17037,B,0,2614.00
3847,C,0,2674.00
16268,C,0,2493.00
6970,B,0,2266.00
5750,C,0,3145.00
11800,B,0,2417.00
17251,B,0,2840.00
1254,B,0,2808.00
15282,C,0,2848.00
5071,C,0,3042.00
6969,C,0,2050.00
16378,B,0,2654.00
14264,C,0,2339.00
756,C,0,2530.00
6724,B,1,1653.00
7934,B,0,2311.00
4082,B,0,3121.00
14110,B,0,2694.00
36,C,0,3016.00
4897,B,0,2070.00
5783,C,0,3046.00
1711,B,0,2422.00
3787,C,0,2689.00
1602,B,0,2668.00
14635,C,0,3211.00
7050,B,0,2806.00
12585,B,0,2774.00
9785,C,0,2951.00
3217,B,0,3172.00
15494,B,0,2603.00
7314,B,1,2154.00
1152,C,0,2978.00
18052,C,0,2359.00
14524,B,0,3218.00
3775,C,0,2187.00
18348,C,0,2463.00
774,B,0,2500.00
16130,B,0,2239.00
16523,C,0,2671.00
3153,C,0,2970.00
2566,B,0,2768.00
15920,C,0,2459.00
13707,C,0,2702.00
9786,C,0,3197.00
13845,B,0,2566.00
10764,B,0,2579.00
9971,B,0,2692.00
1288,B,0,2787.00
14446,B,0,2369.00
6586,B,0,2934.00
15814,C,0,3125.00
11248,B,0,2059.00
1728,C,0,2616.00
17393,C,0,2874.00
5771,C,0,2419.00
16821,B,0,2422.00
10868,C,0,2595.00
2958,C,0,2312.00
9031,B,0,2538.00
7745,B,0,2964.00
17704,C,0,2697.00
7733,B,1,1631.00
15637,C,0,3096.00
1716,C,0,2977.00
14890,C,0,2041.00
13342,B,0,2258.00
5450,B,0,2776.00
226,B,0,2886.00
19433,B,0,2750.00
5283,B,0,3174.00
11760,C,0,2250.00
17800,C,0,2608.00
11599,B,0,2785.00
13668,B,0,2395.00
2425,B,0,2569.00
18497,C,0,3181.00
17778,B,0,2999.00
7410,C,0,2634.00
5180,C,0,2745.00
1495,C,0,2415.00
5227,C,0,2712.00
15858,B,0,3233.00
7800,B,0,2815.00
12252,C,0,2826.00
15287,C,0,2745.00
14834,B,0,2354.00
10044,C,0,2927.00
3044,B,0,2770.00
16240,C,0,2535.00
9574,B,0,2883.00
9141,B,0,2444.00
17840,C,0,3265.00
17807,B,0,2393.00
10436,B,0,2805.00
515,B,0,2506.00
10373,C,0,2378.00
15018,C,0,2930.00
7119,C,0,2323.00
10015,C,0,2688.00
8693,B,0,3023.00
12141,C,0,2564.00
2156,B,0,3077.00
8734,B,0,2871.00
5683,C,0,2738.00
11891,C,0,2538.00
17606,B,0,2732.00
11439,C,0,2523.00
3426,C,0,2144.00
8725,C,0,2903.00
5106,B,0,2457.00
15171,B,0,3045.00
6476,C,0,2823.00
6252,B,0,2549.00
4871,B,0,2513.00
16557,C,0,2788.00
8789,B,1,1575.00
3889,C,0,2303.00
9719,B,0,2527.00
2491,B,0,2090.00
11309,C,0,2758.00
15917,B,1,2237.00
10046,C,0,2754.00
6689,C,0,2607.00
15520,C,0,2898.00
12618,B,0,2685.00
18351,B,0,2786.00
11488,B,1,3183.00
17424,C,0,2041.00
15551,B,1,2367.00
9299,C,0,3388.00
17546,C,0,3096.00
14933,C,0,2792.00
13941,B,0,3079.00
6436,C,0,2419.00
16133,C,0,2534.00
17497,B,0,2618.00
16013,B,0,2355.00
8714,B,0,2860.00
2688,B,0,2684.00
4327,B,0,2766.00
3683,C,0,2380.00
11976,C,0,3224.00
8597,C,0,2947.00
9676,C,0,2548.00
18852,B,0,2328.00
11001,C,0,2281.00
8523,B,0,2808.00
2594,C,0,2567.00
18331,C,0,2585.00
15810,B,0,2819.00
15254,C,0,2687.00
8354,C,0,3208.00
6979,C,0,2500.00
17862,B,0,2701.00
5219,B,0,2806.00
18367,C,0,3126.00
11938,B,1,650.00
19395,C,0,3056.00
11073,B,0,2529.00
10186,B,1,1748.00
5773,B,0,2211.00
16126,C,0,2523.00
9312,B,0,2736.00
7317,B,0,3008.00
17998,C,0,2549.00
4571,C,0,3257.00
17707,C,0,2919.00
5607,C,1,2886.00
8957,C,0,2615.00
1784,C,0,2238.00
9634,C,0,3090.00
2562,C,0,2909.00
6771,B,0,2868.00
5963,B,0,2451.00
12125,B,0,3039.00
9736,C,0,2351.00
4946,C,0,3012.00
15796,B,0,2614.00
10894,B,0,2806.00
11961,C,0,1990.00
2113,B,0,2345.00
10680,B,0,2826.00
7874,C,0,2774.00
16008,B,0,3007.00
11232,C,0,2915.00
10831,B,0,2773.00
1575,B,0,2748.00
12155,C,0,2546.00
10358,B,0,2300.00
4762,C,0,2528.00
13714,B,0,2598.00
9456,B,0,2721.00
13354,C,0,2591.00
19257,C,0,2422.00
15318,B,0,2748.00
3154,B,0,2908.00
16695,C,0,3034.00
18415,C,0,2501.00
13309,C,0,2123.00
6673,B,0,2794.00
9068,C,0,3122.00
4627,B,0,3018.00
13951,C,0,2502.00
12144,B,0,2269.00
1542,B,0,2727.00
18441,B,1,796.00
5112,C,0,2755.00
4275,C,0,3268.00
14897,C,0,2628.00
15243,B,0,3397.00
5573,C,0,2951.00
13182,B,0,2857.00
8099,B,0,2777.00
4428,B,0,2595.00
7985,B,0,2590.00
16449,C,0,2631.00
2051,B,0,2477.00
14625,B,0,2980.00
14387,C,0,3153.00
6360,C,0,2386.00
18194,B,0,2545.00
8211,B,0,2507.00
19101,C,0,2371.00
5444,C,0,2625.00
16313,B,0,2397.00
1514,B,0,2359.00
14324,C,0,2873.00
9175,B,0,2279.00
9190,C,0,2877.00
7061,C,0,3248.00
16391,B,0,3072.00
13158,B,0,2804.00
5231,C,0,2736.00
7601,C,0,2764.00
3302,C,0,2360.00
10301,C,0,2738.00
15544,C,0,2908.00
15135,C,0,2685.00
17370,B,0,2946.00
611,B,0,2345.00
860,B,0,2573.00
13520,B,0,2447.00
10683,B,0,2708.00
14326,C,0,2349.00
9524,C,0,2853.00
6865,C,0,2934.00
2027,C,0,3070.00
107,B,0,2848.00
13909,C,0,3026.00
13850,B,0,2749.00
15283,C,0,2999.00
9695,B,1,1574.00
8374,C,0,2862.00
4373,B,0,2355.00
1420,C,0,3140.00
9027,C,0,3003.00
11923,B,0,2577.00
16583,C,0,2590.00
13478,C,0,2072.00
14894,C,0,2882.00
2917,C,0,2498.00
244,B,0,3177.00
17901,B,0,2625.00
11942,B,0,2370.00
800,C,0,3141.00
17965,C,0,2429.00
7941,B,0,2556.00
3677,B,0,2523.00
12612,B,0,2554.00
6848,B,0,2656.00
18557,B,0,2729.00
11473,C,0,2671.00
4453,C,0,2687.00
15123,C,0,2029.00
128,C,0,2698.00
6057,B,0,3019.00
2197,B,0,2813.00
16941,C,0,3123.00
14675,B,0,2742.00
17573,C,0,3001.00
15278,C,0,2617.00
8626,C,0,2416.00
10654,C,0,2420.00
11247,B,0,2318.00
17459,B,0,2941.00
513,C,0,3405.00
6605,C,0,2547.00
9219,C,0,3122.00
18698,B,0,2130.00
12944,C,0,2515.00
10591,C,0,2799.00
1917,C,0,2794.00
14031,B,0,2549.00
682,B,0,2744.00
4178,C,0,3437.00
5178,B,0,2901.00
15103,B,0,2918.00
3148,C,0,2740.00
9768,C,0,3139.00
11728,C,0,2911.00
2772,B,0,3036.00
8513,C,0,2249.00
6822,C,0,2286.00
14634,C,0,2310.00
17906,C,0,2891.00
18611,C,0,2289.00
6061,B,0,3426.00
1451,B,1,774.00
6041,C,0,2538.00
15596,B,1,2735.00
4289,B,0,2384.00
17284,C,0,2549.00
14805,B,0,3159.00
3243,C,0,2701.00
7817,B,0,2449.00
16291,B,0,2434.00
19228,B,0,2857.00
12733,C,0,2398.00
661,B,0,2299.00
11719,B,0,2457.00
13099,B,0,2529.00
10964,B,0,2602.00
18199,C,0,2983.00
9750,C,0,2901.00
18315,C,0,2641.00
15306,B,0,2954.00
16507,C,0,3081.00
14122,B,0,2282.00
3507,C,0,2503.00
18986,C,0,2769.00
5472,B,0,2811.00
1411,B,0,2289.00
14815,C,0,2709.00
6151,C,0,3176.00
16731,C,0,2379.00
7691,B,0,2485.00
9519,C,0,2530.00
15546,C,0,2491.00
6974,B,0,2483.00
2471,B,0,2990.00
19023,C,0,2679.00
19182,B,0,2792.00
1868,B,0,2830.00
15553,B,0,2931.00
5026,C,0,2681.00
321,C,0,2622.00
12446,B,0,2786.00
7765,C,0,2558.00
1589,B,0,3088.00
7300,C,0,3128.00
5445,B,0,2437.00
5208,B,0,2709.00
4491,B,0,3038.00
4337,C,0,2585.00
5938,B,0,2804.00
3424,B,0,2751.00
11180,B,0,2756.00
4581,C,0,2245.00
16891,C,0,2345.00
15830,B,0,3225.00
11362,B,0,2536.00
16834,C,0,2564.00
9130,C,0,2771.00
16103,C,0,2868.00
10147,C,0,2554.00
12345,B,0,3048.00
2713,B,0,2375.00
15789,B,0,2749.00
18168,C,0,2981.00
13566,B,0,2587.00
1956,C,0,2765.00
1056,B,0,2288.00
17671,B,0,2762.00
19305,C,0,2059.00
2469,B,0,2273.00
7748,C,0,2082.00
4343,C,0,2503.00
12424,B,0,2223.00
13723,B,0,2833.00
5140,C,0,2865.00
3828,B,0,2583.00
8538,C,0,2617.00
15098,C,0,2338.00
6580,C,0,2693.00
19303,C,0,2420.00
1348,B,0,3089.00
15155,C,0,2428.00
9492,B,0,2771.00
17092,C,0,3027.00
3381,B,0,2744.00
1085,C,0,2826.00
14679,B,0,3148.00
3646,B,0,2961.00
13446,C,0,3235.00
7077,C,0,2228.00
5011,B,0,3039.00
585,C,0,2301.00
9899,C,0,2598.00
15051,C,0,2800.00
7801,B,0,2267.00
1279,B,0,2299.00
1082,B,0,2477.00
10507,B,0,3051.00
2074,C,0,1975.00
6305,B,0,2619.00
3069,B,0,2947.00
19402,B,0,2414.00
7480,B,0,2787.00
10789,C,0,2822.00
8363,B,0,3233.00
3907,C,0,2578.00
8524,B,0,2811.00
1876,C,0,2614.00
9282,C,0,2354.00
2375,C,0,2550.00
6651,B,0,2321.00
5695,C,0,2400.00
5286,C,0,2421.00
17834,B,0,2802.00
4710,C,0,2756.00
13692,B,0,2486.00
11851,B,0,2403.00
13331,B,0,2075.00
15811,B,1,1802.00
14807,B,0,2226.00
17556,B,0,2757.00
11110,C,0,3021.00
11477,C,0,3135.00
10632,C,0,2458.00
494,B,0,2473.00
9680,B,0,2378.00
4550,C,0,2629.00
15288,C,0,3057.00
13133,C,0,2834.00
1135,C,0,2651.00
18851,C,0,2401.00
19196,C,0,2490.00
7320,C,0,2493.00
246,C,1,1906.00
13587,C,0,2327.00
12487,B,0,3112.00
12406,B,0,3218.00
3559,B,0,3024.00
2036,B,0,2293.00
10648,C,0,3064.00
15062,B,0,2761.00
7315,B,0,2604.00
5665,C,0,2387.00
1031,B,0,2607.00
11245,B,0,2982.00
10067,C,0,2245.00
16404,B,0,2123.00
12654,B,0,2983.00
3233,B,1,1138.00
2120,C,0,2444.00
19377,C,0,2738.00
11900,B,0,2760.00
1832,C,0,2634.00
2493,C,0,2740.00
15838,B,0,2485.00
6829,C,0,2668.00
684,C,0,2421.00
18799,C,0,2205.00
7344,B,0,2753.00
6090,B,0,2495.00
11223,C,0,2557.00
8905,C,0,2827.00
3099,B,0,2449.00
2955,C,0,2537.00
6258,C,0,2356.00
5995,B,0,3319.00
12080,C,0,2592.00
8639,C,0,2393.00
363,B,1,717.00
15675,C,0,2400.00
6984,C,0,3348.00
6142,B,0,2475.00
18240,B,0,2833.00
5230,C,0,2915.00
3124,B,0,3121.00
13922,B,0,2450.00
4639,C,0,2900.00
8342,C,0,3131.00
2681,B,0,2310.00
17479,C,0,2092.00
1838,B,0,2915.00
13972,C,0,2556.00
3023,C,0,2410.00
1380,C,0,2728.00
5034,C,0,2171.00
14200,C,0,2471.00
7297,B,0,2947.00
18354,C,0,2058.00
15291,B,0,2796.00
13355,B,0,2628.00
5810,B,0,2938.00
18975,B,0,2928.00
11732,B,0,2952.00
1543,C,0,2700.00
4192,C,0,2916.00
18262,B,0,2678.00
9230,C,0,2332.00
10755,B,0,3095.00
3883,C,0,2728.00
7009,B,0,2730.00
17380,B,0,2597.00
15884,B,0,2864.00
7106,B,0,3033.00
8636,C,0,2363.00
3496,B,0,2384.00
11929,B,0,2414.00
5954,C,0,2888.00
4446,C,0,2312.00
17833,B,0,2694.00
15646,C,0,2451.00
10921,C,0,2941.00
6235,B,0,2471.00
15982,C,0,2683.00
17149,B,0,2698.00
2563,B,0,3019.00
8857,B,1,1782.00
14121,C,0,2584.00
10329,B,0,3373.00
12906,C,0,2937.00
12692,C,0,2965.00
6876,B,0,2867.00
4148,B,0,2053.00
6581,C,0,2899.00
3524,B,1,1853.00
15063,B,0,2808.00
5800,B,0,2656.00
675,B,0,2572.00
11476,B,0,2584.00
15523,B,0,2741.00
12533,B,0,2258.00
1994,B,0,2797.00
8306,B,0,2653.00
5256,B,0,2659.00
17260,C,0,2796.00
3112,B,0,2336.00
12362,B,1,910.00
18066,C,0,2932.00
18503,C,0,2987.00
8438,B,0,3113.00
3696,B,0,2814.00
1723,B,0,2542.00
15019,B,0,2655.00
241,C,0,2979.00
8612,C,0,2292.00
17714,C,0,2440.00
12798,B,0,2792.00
13783,B,0,3133.00
14353,B,0,2157.00
14244,B,1,779.00
10786,B,0,2420.00
18469,B,0,2779.00
15383,B,0,2332.00
15563,C,0,2426.00
785,B,0,3046.00
10145,C,0,2822.00
10797,B,0,2669.00
10247,B,0,2887.00
8834,C,0,2961.00
11577,C,0,2481.00
6604,C,0,2623.00
6506,C,0,2241.00
18958,C,0,3009.00
16634,B,0,2945.00
14803,C,0,2377.00
14281,C,0,2491.00
5807,B,0,2736.00
15124,C,0,2826.00
8761,B,0,2806.00
11659,B,0,2324.00
19048,B,0,2930.00
11472,B,0,2565.00
9897,C,0,3014.00
4264,B,0,2366.00
14299,C,0,3094.00
8572,B,0,2973.00
16878,B,1,3022.00
15851,B,0,2415.00
8142,C,0,2790.00
2982,B,1,1803.00
11933,B,0,3122.00
8116,B,0,3131.00
12334,C,0,3041.00
10664,B,0,1851.00
12256,C,0,2924.00
15133,C,0,2547.00
18632,B,0,2851.00
6195,C,0,2937.00
3779,C,0,2450.00
16537,C,0,3255.00
15095,C,0,3064.00
1846,B,0,2773.00
11463,C,0,2955.00
9449,B,0,2853.00
1865,C,0,2279.00
8339,B,0,2283.00
3097,C,0,2655.00
1593,B,0,3274.00
3054,B,0,2606.00
5113,C,0,2912.00
12387,C,0,2322.00
12934,B,0,2817.00
19031,C,0,2457.00
14902,B,0,2984.00
13675,C,0,2566.00
7919,B,0,2550.00
3380,C,0,3282.00
16950,B,0,2674.00
4042,B,0,2317.00
14458,B,0,3417.00
8429,B,0,3014.00
5395,C,0,2726.00
15752,C,0,3069.00
8653,B,0,2521.00
2048,C,0,3089.00
7668,C,0,2624.00
2678,B,0,2296.00
14623,B,0,2854.00
12575,C,0,2933.00
18466,C,0,3051.00
10873,C,0,2300.00
11150,C,0,2737.00
11377,C,0,2702.00
353,C,0,2631.00
7110,B,0,2311.00
15594,C,0,2267.00
7507,B,0,2944.00
10896,B,0,2666.00
9745,B,0,2523.00
15853,B,1,709.00
7147,C,0,2609.00
2707,B,0,2859.00
10043,B,0,2679.00
6014,C,0,2530.00
8064,B,0,2888.00
7280,C,0,3227.00
4986,B,0,2824.00
6799,B,0,2824.00
16521,B,0,2688.00
1713,C,0,2135.00
10653,C,0,2629.00
7179,B,0,2479.00
6239,C,0,2568.00
45,B,0,2301.00
2860,B,0,2780.00
7653,B,0,2474.00
6140,C,0,2503.00
2087,B,0,2684.00
19199,C,0,3133.00
454,C,0,2942.00
7938,C,0,2619.00
7169,B,1,3139.00
2727,B,0,3191.00
17374,C,0,2748.00
14459,C,0,2639.00
13239,C,0,3350.00
5557,B,0,2983.00
13929,C,0,2632.00
12688,B,0,3047.00
1159,C,0,2352.00
210,B,0,2844.00
18554,B,1,2898.00
13187,B,0,2856.00
770,C,0,2504.00
10439,B,0,2848.00
14629,C,0,2362.00
18519,B,0,3085.00
14341,B,0,2249.00
8005,C,0,2640.00
11403,C,0,2706.00
1035,B,0,2426.00
10855,B,0,3105.00
10297,C,0,2762.00
7465,B,0,2743.00
1364,C,0,2240.00
17413,B,0,2722.00
10730,C,0,2536.00
1057,C,0,2882.00
16000,C,0,2197.00
14898,B,0,2364.00
19507,C,0,2512.00
7098,B,0,2753.00
12518,C,0,2328.00
16940,C,0,2541.00
13458,B,0,3297.00
2537,C,0,3260.00
8912,C,0,2505.00
14840,B,0,2611.00
18383,C,0,2482.00
9560,C,0,3222.00
16955,C,0,3101.00
7863,B,0,2680.00
2672,B,0,2729.00
4600,B,0,2399.00
4922,C,0,2268.00
14852,C,0,3197.00
9170,B,1,1583.00
11633,C,0,2055.00
12055,C,0,2398.00
12357,C,0,2838.00
3039,B,0,2826.00
5812,C,0,2639.00
8386,B,0,2864.00
1799,B,0,2879.00
6463,C,0,2606.00
3252,B,0,2437.00
16542,B,1,2534.00
12888,B,0,2257.00
8474,B,0,2453.00
8087,C,0,2748.00
6003,C,0,2654.00
1531,B,0,2479.00
16045,B,0,2376.00
11490,B,0,2719.00
15211,C,0,2639.00
8968,C,0,2254.00
14067,C,0,2418.00
13890,C,0,3156.00
9392,C,0,3053.00
15032,C,0,2609.00
10948,C,0,2719.00
14766,B,0,2759.00
6756,B,0,3036.00
13189,C,0,2681.00
6871,C,0,2373.00
11872,B,0,2545.00
7536,C,0,3280.00
5512,C,0,2695.00
15452,B,0,2528.00
11629,B,0,2633.00
3205,C,0,2505.00
17878,B,0,2909.00
4549,C,0,2838.00
713,B,0,2757.00
8411,B,0,3285.00
18613,C,0,2634.00
3118,B,0,2352.00
643,B,0,2698.00
324,B,0,2872.00
18695,B,0,2708.00
17063,C,0,2413.00
12805,C,0,2395.00
786,C,0,2876.00
19134,C,0,2538.00
656,B,0,2309.00
3236,B,0,2846.00
7073,C,0,2731.00
15910,B,0,2569.00
6944,B,0,2682.00
9451,B,0,2961.00
5955,B,0,2697.00
18697,C,0,2967.00
15085,B,0,2908.00
15631,B,1,2174.00
7109,C,0,2926.00
5408,B,0,2844.00
4377,B,1,1937.00
16633,B,0,2648.00
17435,B,0,2147.00
18226,B,0,2867.00
2674,B,0,2731.00
17015,B,0,2525.00
644,B,0,2895.00
5456,B,0,2927.00
6996,C,0,2015.00
3076,C,0,2850.00
11747,B,0,2344.00
13375,B,0,2641.00
6056,B,0,2702.00
10607,C,0,3087.00
9591,C,0,2933.00
14905,C,0,2609.00
6430,C,0,2766.00
9603,B,0,2975.00
4144,C,0,2896.00
13412,B,0,2955.00
14799,B,0,2072.00
4837,B,0,2644.00
19211,B,0,2968.00
7893,C,0,2763.00
2760,B,0,3236.00
10545,C,0,2847.00
10644,C,0,2424.00
4908,B,0,2685.00
2645,B,0,2841.00
16429,B,0,2782.00
17205,B,0,3035.00
439,C,0,2886.00
4204,C,0,3162.00
968,B,0,2811.00
58,B,0,2899.00
18739,C,0,2903.00
294,B,0,2658.00
885,C,0,2938.00
9990,C,0,2262.00
7838,C,0,2441.00
3164,C,0,2723.00
2877,B,0,3168.00
1702,B,0,2462.00
10,C,0,2764.00
12416,B,0,3030.00
14476,C,0,2640.00
13210,C,0,2644.00
16364,B,1,2106.00
11028,B,0,2899.00
6376,B,0,2162.00
498,B,0,3105.00
14028,B,0,2404.00
1355,B,0,3056.00
6426,B,0,2776.00
13646,C,0,2714.00
14615,C,0,3082.00
7495,C,0,2728.00
18788,C,0,2460.00
18870,B,0,2760.00
5156,B,0,3050.00
13685,C,0,2703.00
12527,B,0,3118.00
4239,C,0,2930.00
10222,C,0,2076.00
5029,C,0,2583.00
13982,C,0,3250.00
233,C,0,2404.00
18671,B,0,2659.00
10223,C,0,2858.00
10048,B,0,2609.00
5614,B,1,1919.00
16119,B,0,2903.00
6467,C,0,2912.00
2811,B,0,2652.00
2341,C,0,2912.00
19094,B,0,2976.00
14546,B,0,3180.00
4660,C,0,2439.00
16374,B,0,2765.00
5031,B,0,2563.00
13408,C,0,2848.00
2195,B,0,2629.00
11316,C,0,2975.00
8046,B,0,2725.00
17372,B,0,3186.00
13794,C,0,2523.00
9843,B,0,2763.00
17723,B,0,3160.00
15025,B,0,2993.00
14179,B,0,2740.00
11173,C,0,3126.00
16728,B,0,2907.00
1247,B,0,2509.00
9050,C,0,2703.00
2709,B,0,2765.00
17926,C,0,2747.00
10376,B,0,2755.00
13249,C,0,2819.00
1357,C,0,2155.00
19504,B,0,3015.00
11675,B,0,2253.00
10853,C,0,3356.00
2422,B,0,3013.00
8578,B,0,2900.00
15930,B,0,2416.00
2436,B,0,3327.00
8835,C,0,2315.00
15349,B,0,2436.00
14007,B,0,3148.00
11071,B,0,3174.00
13077,C,0,3251.00
6667,B,0,2406.00
5218,C,0,2736.00
8091,C,0,2809.00
9549,B,0,2374.00
2847,C,0,2895.00
4794,B,0,2638.00
16351,B,0,3279.00
15129,C,0,2350.00
13504,B,0,2562.00
9379,C,0,2958.00
19368,B,0,2758.00
14009,C,0,2794.00
13559,B,0,2633.00
14884,B,0,2721.00
14051,C,0,2526.00
11716,B,0,2978.00
13017,C,0,2772.00
12348,C,0,2389.00
8901,B,0,3187.00
8967,C,0,2634.00
2224,B,0,3186.00
8197,C,0,2590.00
14062,C,0,2592.00
10689,C,0,2800.00
5142,B,0,2832.00
2453,C,0,2514.00
13858,C,0,3142.00
13389,C,0,2760.00
4567,B,0,2536.00
12900,B,0,2812.00
15996,B,0,2056.00
4828,B,0,2979.00
18903,C,0,2332.00
13659,B,0,3145.00
6497,B,0,2872.00
18951,C,0,2955.00
14501,C,0,2925.00
7441,C,0,2403.00
1825,C,0,2774.00
2948,C,0,2706.00
12326,C,0,3016.00
13454,B,0,2812.00
4543,B,0,2683.00
6097,B,0,3169.00
13193,B,0,2243.00
16239,B,0,2857.00
6832,B,0,2703.00
7002,B,0,2843.00
2429,B,0,2466.00
18353,C,0,2317.00
4372,B,0,2715.00
10879,B,0,3055.00
10393,C,0,2530.00
11822,C,0,2756.00
10111,B,0,2854.00
9508,C,0,2484.00
9437,C,0,2548.00
11542,B,1,1769.00
6877,B,0,2498.00
10334,C,0,2392.00
14405,C,0,3009.00
6624,C,0,2664.00
17630,C,0,2642.00
16328,B,0,3091.00
10902,C,0,3013.00
4183,C,0,3018.00
234,B,0,3001.00
14286,C,0,3109.00
4068,C,0,2498.00
8475,C,0,2710.00
5279,C,0,2334.00
4483,C,0,2456.00
7744,B,0,2222.00
7373,B,1,3036.00
8993,B,0,2725.00
3633,B,0,2547.00
2424,B,0,2514.00
18141,B,0,2692.00
4625,C,0,2582.00
2215,C,0,2425.00
4395,C,0,3127.00
175,C,0,2747.00
16446,C,0,3120.00
797,C,0,3046.00
3227,B,0,3281.00
18270,C,0,3320.00
8454,B,0,2853.00
15691,B,0,2271.00
11080,C,0,2672.00
620,C,0,2486.00
4857,B,0,2344.00
7364,C,0,3231.00
16102,B,0,3368.00
18740,B,1,1871.00
13784,B,0,2376.00
7647,C,0,2703.00
871,B,0,2251.00
7659,B,0,2725.00
626,B,0,3013.00
1960,C,0,2599.00
5521,C,0,3135.00
3557,B,0,2818.00
16363,C,0,2469.00
15500,C,0,2024.00
12669,B,0,2818.00
4686,B,0,2508.00
351,C,0,2732.00
8831,B,0,2938.00
18949,C,0,2301.00
14845,C,0,2788.00
3804,C,0,2930.00
7339,C,0,2569.00
6455,C,0,2537.00
219,C,0,2626.00
14907,B,0,2701.00
2687,B,0,2156.00
13479,B,0,2234.00
3310,B,0,2986.00
13343,B,0,2476.00
6297,B,0,2114.00
4115,C,0,2196.00
11576,B,0,2943.00
4575,C,0,2784.00
347,C,0,2581.00
11974,C,0,2425.00
18775,B,0,2370.00
5130,C,0,3111.00
19448,C,0,2789.00
10019,B,0,3273.00
2892,C,0,2311.00
16585,B,0,2722.00
2608,B,0,2314.00
7181,B,0,2698.00
18064,C,0,2834.00
7667,C,0,2386.00
8448,C,0,2937.00
19261,B,0,2608.00
9260,B,0,2662.00
1974,C,0,2917.00
13227,B,0,2518.00
1479,C,0,3096.00
18360,B,0,2827.00
15798,C,0,2312.00
10263,C,0,2194.00
2035,C,0,2779.00
16203,B,0,2544.00
16214,B,0,3110.00
9308,C,0,2912.00
11222,B,0,3306.00
5389,C,0,2689.00
17722,B,0,2474.00
17217,B,0,3017.00
14226,C,0,2565.00
9802,B,0,2234.00
8584,B,0,2507.00
4806,C,0,2723.00
8019,B,0,3054.00
11298,B,0,3162.00
16619,B,0,2975.00
14367,C,0,3125.00
15665,C,0,2952.00
1144,C,0,2599.00
16753,B,0,2520.00
10445,B,0,3175.00
8291,C,0,2478.00
16027,C,0,3049.00
15317,B,0,2560.00
19388,C,0,2995.00
11032,B,0,3095.00
8013,C,0,2450.00
6052,C,0,2811.00
16450,B,1,2935.00
7725,C,0,2633.00
2903,B,0,2616.00
13260,B,0,2310.00
12401,C,0,3235.00
13683,C,0,2857.00
3363,C,0,3226.00
12077,B,0,2529.00
5399,B,0,2173.00
3338,C,0,3102.00
4616,B,0,2361.00
3181,B,1,1786.00
11143,B,0,2410.00
9074,C,0,2366.00
11075,B,1,2621.00
9835,B,0,2713.00
12243,C,0,3197.00
8651,B,0,2389.00
10666,B,0,2462.00
15289,C,0,2464.00
3638,B,1,2329.00
12147,B,0,2797.00
8800,B,0,2796.00
1585,C,0,2737.00
13509,B,0,2559.00
4730,B,0,2777.00
2285,B,0,2715.00
2433,C,0,2446.00
10601,B,0,2409.00
4237,B,0,3192.00
11653,B,0,3098.00
15622,C,0,3095.00
3857,B,0,2618.00
5828,B,0,3040.00
13827,B,0,2271.00
15335,C,0,3005.00
8179,B,0,2388.00
8148,C,0,2951.00
7160,C,0,2845.00
10387,B,0,2408.00
18617,B,0,2503.00
14998,B,1,2653.00
7948,C,0,2765.00
17757,C,0,2494.00
13643,C,1,2285.00
4075,C,0,2951.00
18326,B,0,2938.00
14437,C,0,2512.00
16293,C,0,2533.00
2230,B,0,3196.00
8243,B,0,2297.00
2881,B,0,2095.00
6751,B,0,2918.00
16873,B,0,2955.00
12615,C,0,2494.00
13119,C,0,2469.00
6934,B,0,2864.00
18770,C,0,2766.00
18630,C,0,2992.00
15058,C,0,2728.00
14204,C,0,3275.00
3968,B,0,2591.00
10033,C,0,2389.00
15549,B,0,2981.00
2288,B,0,3209.00
4753,C,0,2742.00
7286,C,0,2548.00
15630,B,0,2340.00
8172,C,0,2891.00
7962,B,0,2216.00
17030,B,0,2749.00
19233,B,0,2529.00
11365,B,0,2372.00
17545,B,0,2555.00
14015,B,0,2651.00
14987,C,0,2869.00
10458,B,0,3165.00
8536,B,0,3041.00
841,B,0,3113.00
9324,B,0,2419.00
3796,C,0,2967.00
3581,B,0,2463.00
18333,B,0,2823.00
16854,C,0,2147.00
15403,C,0,2361.00
11304,B,0,2505.00
2033,B,0,2892.00
2296,B,0,3099.00
1354,C,0,3181.00
18993,C,0,2719.00
15449,B,0,2413.00
15064,B,0,3025.00
4056,B,0,2383.00
3323,C,0,2572.00
1382,B,0,2676.00
847,B,0,2833.00
4984,C,0,2630.00
3474,C,0,2990.00
9442,B,0,2171.00
12809,B,0,3010.00
12945,B,0,2581.00
8184,C,0,2209.00
16172,C,0,2852.00
12646,B,0,2616.00
9869,C,0,2443.00
2968,C,0,2532.00
17835,B,0,3072.00
3488,B,0,2504.00
1063,C,0,2149.00
16059,B,0,2764.00
3641,B,0,2715.00
11585,C,0,2882.00
4063,C,0,2352.00
14401,B,0,3136.00
8143,C,0,2701.00
3322,B,0,2031.00
13591,B,0,2794.00
11292,B,0,2375.00
765,B,0,2588.00
18614,B,0,2860.00
18579,B,0,2189.00
6690,B,0,2829.00
1733,C,0,3121.00
16993,C,0,2466.00
14665,B,0,2473.00
4469,C,0,3363.00
